pair,function,method,step,lmax,step_label,n_src,n_tgt,h_src,h_tgt,area_rel_l2,rel_l2,linf,source_integral,target_pred_integral,target_truth_integral,conservation_abs_error_vs_source,target_integral_abs_error_vs_truth,h_max,h_min
CS-r64_to_RLL-r180-360,x,irno,2,16,corrected_lmax16,24576,64800,0.022612539204945863,0.01392571263683889,0.0009845762622123211,0.001226496083859369,0.002691244034141507,-2.220446049250313e-16,2.092838852631e-09,-1.9526481126463935e-16,2.092839074675605e-09,2.0928390478958114e-09,0.022612539204945863,0.01392571263683889
CS-r64_to_RLL-r180-360,x,irno,3,24,corrected_lmax24,24576,64800,0.022612539204945863,0.01392571263683889,0.0010537386205356724,0.0012924090848030413,0.0024572275775308237,-2.220446049250313e-16,-9.030091442608842e-09,-1.9526481126463935e-16,9.030091220564238e-09,9.030091247344031e-09,0.022612539204945863,0.01392571263683889
CS-r64_to_RLL-r180-360,y,tempest,-1,-1,tempest,24576,64800,0.022612539204945863,0.01392571263683889,0.0033304318376187743,0.005167223018896788,0.012194462534979179,0.0,-4.163336342344337e-17,5.447031714567174e-16,4.163336342344337e-17,5.863365348801608e-16,0.022612539204945863,0.01392571263683889
CS-r64_to_RLL-r180-360,y,irno,0,0,base,24576,64800,0.022612539204945863,0.01392571263683889,0.0009741060790005089,0.0013057641958342892,0.0030349076605356694,0.0,-7.656014782211895e-09,5.447031714567174e-16,7.656014782211895e-09,7.656015326915067e-09,0.022612539204945863,0.01392571263683889
CS-r64_to_RLL-r180-360,y,irno,1,8,corrected_lmax8,24576,64800,0.022612539204945863,0.01392571263683889,0.00094554367813015,0.001224942917893714,0.0028651723173317815,0.0,-6.992000078746841e-09,5.447031714567174e-16,6.992000078746841e-09,6.992000623450012e-09,0.022612539204945863,0.01392571263683889
CS-r64_to_RLL-r180-360,y,irno,2,16,corrected_lmax16,24576,64800,0.022612539204945863,0.01392571263683889,0.0009527828721231902,0.0011912030560919458,0.0026258787752059913,0.0,3.4721678527152577e-09,5.447031714567174e-16,3.4721678527152577e-09,3.4721673080120863e-09,0.022612539204945863,0.01392571263683889
CS-r64_to_RLL-r180-360,y,irno,3,24,corrected_lmax24,24576,64800,0.022612539204945863,0.01392571263683889,0.0010117382804837247,0.0012523925538559459,0.0023521206160875266,0.0,3.3274560476762027e-09,5.447031714567174e-16,3.3274560476762027e-09,3.3274555029730313e-09,0.022612539204945863,0.01392571263683889
CS-r64_to_RLL-r180-360,z,tempest,-1,-1,tempest,24576,64800,0.022612539204945863,0.01392571263683889,0.0023952009615760806,0.0017503779678283585,0.0035440794584157224,-3.3306690738754696e-16,4.440892098500626e-16,0.0,7.771561172376096e-16,4.440892098500626e-16,0.022612539204945863,0.01392571263683889
CS-r64_to_RLL-r180-360,z,irno,0,0,base,24576,64800,0.022612539204945863,0.01392571263683889,0.0009346223619780307,0.0006692423854001844,0.002039224631656622,-3.3306690738754696e-16,-4.653024632261804e-10,0.0,4.65302130159273e-10,4.653024632261804e-10,0.022612539204945863,0.01392571263683889
CS-r64_to_RLL-r180-360,z,irno,1,8,corrected_lmax8,24576,64800,0.022612539204945863,0.01392571263683889,0.0009310081884447391,0.0006621253769094006,0.0020967817960036994,-3.3306690738754696e-16,-4.960477362203619e-09,0.0,4.960477029136712e-09,4.960477362203619e-09,0.022612539204945863,0.01392571263683889
