pair,function,method,step,lmax,step_label,n_src,n_tgt,h_src,h_tgt,area_rel_l2,rel_l2,linf,source_integral,target_pred_integral,target_truth_integral,conservation_abs_error_vs_source,target_integral_abs_error_vs_truth,h_max,h_min
ICOD-r64_to_CS-r64,z,irno,0,0,base,40962,24576,0.01751516994000965,0.02261253920494578,0.0008767502196228986,0.0008609439362710418,0.002013564334140891,7.017806344933319e-07,6.993902595398005e-07,1.1102230246251565e-16,2.390374953531449e-09,6.993902594287782e-07,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,z,irno,1,8,corrected_lmax8,40962,24576,0.01751516994000965,0.02261253920494578,0.0008748356260838369,0.0008598626408038659,0.001966827584533669,7.017806344933319e-07,7.018808618752814e-07,1.1102230246251565e-16,1.0022738194948033e-10,7.018808617642591e-07,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,z,irno,2,16,corrected_lmax16,40962,24576,0.01751516994000965,0.02261253920494578,0.0008777837696316508,0.0008643005955857107,0.0019639758525463458,7.017806344933319e-07,6.997816966447523e-07,1.1102230246251565e-16,1.9989378485796294e-09,6.9978169653373e-07,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,z,irno,3,24,corrected_lmax24,40962,24576,0.01751516994000965,0.02261253920494578,0.0008941437813811104,0.000882439871883401,0.0019501507263091633,7.017806344933319e-07,7.034490053792197e-07,1.1102230246251565e-16,1.6683708858877822e-09,7.034490052681974e-07,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,smooth1,tempest,-1,-1,tempest,40962,24576,0.01751516994000965,0.02261253920494578,0.00016159995348236756,0.00016005488154271523,0.0015353526638871573,12.566370684537135,12.566370684537135,12.566370614359073,0.0,7.017806247233693e-08,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,smooth1,irno,0,0,base,40962,24576,0.01751516994000965,0.02261253920494578,0.0001871336708699706,0.0001863329320221425,0.0018289612672153233,12.566370684537135,12.566370670110192,12.566370614359073,1.4426943195644526e-08,5.575111927669241e-08,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,smooth1,irno,1,8,corrected_lmax8,40962,24576,0.01751516994000965,0.02261253920494578,0.00017701382022732108,0.0001765013116516147,0.0017802315825228288,12.566370684537135,12.566370663443784,12.566370614359073,2.1093351065815114e-08,4.908471140652182e-08,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,smooth1,irno,2,16,corrected_lmax16,40962,24576,0.01751516994000965,0.02261253920494578,0.0001923262709057845,0.00019208166063902312,0.001729420167274176,12.566370684537135,12.566370672718081,12.566370614359073,1.1819054179795785e-08,5.835900829254115e-08,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,smooth1,irno,3,24,corrected_lmax24,40962,24576,0.01751516994000965,0.02261253920494578,0.00022979405337770256,0.00022986560477607947,0.0017203746053890967,12.566370684537135,12.566370668134935,12.566370614359073,1.6402200486709262e-08,5.377586198562767e-08,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,smooth2,tempest,-1,-1,tempest,40962,24576,0.01751516994000965,0.02261253920494578,0.00020315263733336117,0.00020448401824791314,0.0011938287375214962,13.231172207224049,13.231172207224049,13.231171988743416,0.0,2.184806326965827e-07,0.02261253920494578,0.01751516994000965
